Datetime,Open,High,Low,Close,Adj Close,Volume,20SMA,BollingerU,BollingerL,RSI,MA20,MA5
2021-10-13 14:00:00+01:00,55037.8203125,55198.390625,54849.765625,54886.86328125,54886.86328125,0,55545.10390625,56088.403469925295,55001.8043425747,38.886165183577674,55545.10390625,54917.24921875
2021-10-13 15:00:00+01:00,54893.7265625,55840.69921875,54587.00390625,55809.65625,55809.65625,364707840,55550.93515625,56041.909855392056,55059.96045710795,51.42401781726571,55550.93515625,55097.05625
2021-10-13 16:00:00+01:00,55803.69140625,56394.12109375,55803.69140625,56180.22265625,56180.22265625,223023104,55591.616796875,56002.70476622501,55180.52882752499,55.38255538209429,55591.616796875,55405.2953125
2021-10-13 17:00:00+01:00,56162.0078125,56948.33984375,56134.96875,56865.6640625,56865.6640625,572862464,55666.0279296875,55975.719000877354,55356.33685849765,61.61383054711242,55666.0279296875,55747.97734375
2021-10-13 18:00:00+01:00,56955.26953125,57146.87890625,56779.65625,56911.53125,56911.53125,257392640,55711.63671875,55933.777017870285,55489.496419629715,61.99631553844746,55711.63671875,56130.7875
2021-10-13 19:00:00+01:00,56877.07421875,57150.72265625,56877.07421875,56945.3046875,56945.3046875,831463424,55743.39375,55910.162774684555,55576.62472531545,62.29423931688733,55743.39375,56542.47578125
2021-10-13 20:00:00+01:00,56967.41015625,57249.59765625,56967.41015625,57248.58984375,57248.58984375,7741440,55803.7703125,55975.518166743546,55632.02245825645,64.95135958445776,55803.7703125,56830.2625
2021-10-13 21:00:00+01:00,57252.296875,57464.58203125,56781.03125,56974.6640625,56974.6640625,0,55831.9326171875,56035.078584130024,55628.786650244976,60.78491368560498,55831.9326171875,56989.15078125
2021-10-13 22:00:00+01:00,56972.12890625,57688.66015625,56914.9609375,57528.28515625,57528.28515625,566366208,55895.8552734375,56143.33535945731,55648.37518741768,65.58927563672191,55895.8552734375,57121.675
2021-10-13 23:00:00+01:00,57521.16015625,57678.671875,57380.83203125,57388.94921875,57388.94921875,134983680,55945.063671875,56227.57691035806,55662.550433391945,63.48130955192581,55945.063671875,57217.15859375
2021-10-14 00:00:00+01:00,57395.5546875,57424.31640625,57220.0078125,57401.09765625,57401.09765625,83734528,56001.6052734375,56299.49654118495,55703.714005690046,63.59117961051176,56001.6052734375,57308.3171875
2021-10-14 01:00:00+01:00,57372.83203125,57565.80859375,57183.53515625,57545.8203125,57545.8203125,0,56075.409375,56383.12702233444,55767.691727665566,64.94426145406754,56075.409375,57367.76328125
2021-10-14 02:00:00+01:00,57661.734375,58436.6484375,57661.734375,58287.37109375,58287.37109375,1920802816,56228.1591796875,56579.997022811534,55876.321336563466,70.9098406256373,56228.1591796875,57630.3046875
2021-10-14 03:00:00+01:00,58284.9140625,58478.734375,58113.34765625,58196.65234375,58196.65234375,310771712,56367.859375,56793.198946145116,55942.519803854884,69.35490813777389,56367.859375,57763.978125
2021-10-14 04:00:00+01:00,58218.69140625,58247.046875,58038.828125,58069.6796875,58069.6796875,0,56531.6431640625,57049.81861013052,56013.467717994485,67.13590603621284,56531.6431640625,57900.12421875
2021-10-14 05:00:00+01:00,58065.078125,58146.45703125,57733.5390625,57948.47265625,57948.47265625,198770688,56694.4103515625,57308.78480060863,56080.03590251638,64.99802771306301,56694.4103515625,58009.59921875
2021-10-14 06:00:00+01:00,57972.33984375,58088.7109375,57815.26953125,57980.9296875,57980.9296875,0,56847.92578125,57557.677275737886,56138.174286762114,65.31653274585986,56847.92578125,58096.62109375
2021-10-14 07:00:00+01:00,57996.125,58044.35546875,57585.6015625,57639.828125,57639.828125,0,56997.9658203125,57787.009851000614,56208.921789624386,59.217850321733884,56997.9658203125,57967.1125
2021-10-14 08:00:00+01:00,57668.78515625,57788.98828125,57391.45703125,57391.45703125,57391.45703125,0,57109.9259765625,57954.20471004036,56265.64724308465,55.177864776374015,57109.9259765625,57806.0734375
2021-10-14 09:00:00+01:00,57388.19921875,57678.04296875,57388.19921875,57483.4453125,57483.4453125,0,57234.22421875,58108.632429721074,56359.81600777893,56.365207849246566,57234.22421875,57688.8265625
2021-10-14 10:00:00+01:00,57491.078125,57667.47265625,57287.91796875,57475.91796875,57475.91796875,0,57363.676953125,58241.970575802094,56485.38333044791,56.233934646368645,57363.676953125,57594.315625
2021-10-14 11:00:00+01:00,57427.171875,57776.625,57268.3828125,57687.078125,57687.078125,0,57457.548046875,58301.78601045753,56613.310083292476,59.1108554215107,57457.548046875,57535.5453125
2021-10-14 12:00:00+01:00,57669.76953125,58131.34375,57592.74609375,57621.0703125,57621.0703125,452636672,57529.5904296875,58324.76510116126,56734.41575821374,57.83112040523707,57529.5904296875,57531.79375
2021-10-14 13:00:00+01:00,57619.00390625,57876.2890625,57443.69140625,57539.8359375,57539.8359375,0,57563.2990234375,58282.94576463691,56843.652282238094,56.21803393437151,57563.2990234375,57561.46953125
2021-10-14 14:00:00+01:00,57556.5703125,57709.7578125,57354.3984375,57406.41015625,57406.41015625,0,57588.04296875,58220.163705297535,56955.922232202465,53.574767554032974,57588.04296875,57546.0625
2021-10-14 15:00:00+01:00,57394.515625,57616.1953125,57299.89453125,57473.93359375,57473.93359375,0,57614.4744140625,58155.840034020184,57073.10879410481,54.73469337887156,57614.4744140625,57545.665625
2021-10-14 16:00:00+01:00,57439.078125,57767.87109375,57057.58203125,57323.828125,57323.828125,0,57618.236328125,58065.32135271026,57171.15130353974,51.64556592819256,57618.236328125,57473.015625
2021-10-14 17:00:00+01:00,57328.6328125,57380.53125,57094.82421875,57195.44140625,57195.44140625,0,57629.2751953125,57988.96741386638,57269.58297675861,49.09342452850583,57629.2751953125,57387.88984375
2021-10-14 18:00:00+01:00,57154.55078125,57247.70703125,57113.8984375,57238.921875,57238.921875,0,57614.80703125,57878.19473996317,57351.41932253683,49.99467753254687,57614.80703125,57327.70703125
2021-10-14 19:00:00+01:00,57199.7890625,58029.765625,56957.07421875,58018.1484375,58018.1484375,364859392,57646.2669921875,57825.52642232936,57467.007562045634,62.729486474582494,57646.2669921875,57450.0546875
2021-10-14 20:00:00+01:00,58010.19140625,58010.19140625,57033.359375,57789.109375,57789.109375,239996928,57665.667578125,57789.102409059655,57542.23274719035,58.04989309381309,57665.667578125,57513.08984375
2021-10-14 21:00:00+01:00,57844.9609375,57844.9609375,57440.23828125,57482.19921875,57482.19921875,0,57662.4865234375,57748.579390839215,57576.39365603579,52.408052708568924,57662.4865234375,57544.7640625
2021-10-14 22:00:00+01:00,57447.04296875,57747.265625,57446.7734375,57743.6484375,57743.6484375,0,57635.300390625,57698.73634100555,57571.864440244455,56.30407209069003,57635.300390625,57654.40546875
2021-10-14 23:00:00+01:00,57745.9140625,57751.76171875,57494.37890625,57643.8203125,57643.8203125,0,57607.6587890625,57656.91519217418,57558.40238595082,54.47049487438565,57607.6587890625,57735.38515625
2021-10-15 00:00:00+01:00,57602.8046875,57646.8828125,57271.59765625,57321.5234375,57321.5234375,0,57570.2509765625,57626.71552131399,57513.78643181101,48.9302988600653,57570.2509765625,57596.06015625
2021-10-15 01:00:00+01:00,57345.90234375,57387.85546875,56991.296875,56991.296875,56991.296875,0,57522.3921875,57609.33752217546,57435.44685282454,43.99301467319488,57522.3921875,57436.49765625
2021-10-15 02:00:00+01:00,57014.83984375,57290.51171875,56868.14453125,57242.40234375,57242.40234375,0,57485.4658203125,57605.85030785485,57365.08133277015,48.26767040729632,57485.4658203125,57388.53828125
2021-10-15 03:00:00+01:00,57252.484375,59274.4609375,57103.75390625,59156.8984375,59156.8984375,2811744256,57561.3193359375,57683.01683991403,57439.62183196097,68.19748927897321,57561.3193359375,57671.18828125
2021-10-15 04:00:00+01:00,59142.62109375,59398.88671875,59012.765625,59398.88671875,59398.88671875,0,57661.6908203125,57789.85042418465,57533.531216440344,69.78212613836307,57661.6908203125,58022.2015625
2021-10-15 05:00:00+01:00,59413.2421875,59692.84765625,59169.4765625,59517.1953125,59517.1953125,1011675136,57763.3783203125,57926.27300424452,57600.48363638048,70.55461499576307,57763.3783203125,58461.3359375
2021-10-15 06:00:00+01:00,59573.36328125,59924.0390625,59443.14453125,59496.1484375,59496.1484375,832991232,57864.38984375,58091.40326049463,57637.37642700537,70.21075001855985,57864.38984375,58962.30625
2021-10-15 07:00:00+01:00,59544.5625,59687.40625,59370.69921875,59678.99609375,59678.99609375,669274112,57963.9857421875,58273.310888984255,57654.66059539074,71.50985325398635,57963.9857421875,59449.625
2021-10-15 08:00:00+01:00,59670.87109375,59670.87109375,59226.19921875,59253.5234375,59253.5234375,0,58045.6083984375,58436.3869118394,57654.8298850356,64.46495508457181,58045.6083984375,59468.95
2021-10-15 09:00:00+01:00,59206.5234375,59361.2578125,58834.3828125,58921.10546875,58921.10546875,656252928,58114.671875,58574.92955738213,57654.41419261787,59.530429875970746,58114.671875,59373.39375
2021-10-15 10:00:00+01:00,58932.6796875,59354.26953125,58785.2734375,59354.26953125,59354.26953125,490713088,58212.06484375,58732.66806169809,57691.46162580191,63.455899118082705,58212.06484375,59340.80859375
2021-10-15 11:00:00+01:00,59369.1875,59412.33203125,58940.6484375,59296.1953125,59296.1953125,328298496,58303.1779296875,58858.76615551051,57747.5897038645,62.57948251488911,58303.1779296875,59300.81796875
2021-10-15 12:00:00+01:00,59306.515625,59496.75,59242.9609375,59484.33203125,59484.33203125,0,58411.203125,58970.09349356561,57852.31275643439,64.29970746255985,58411.203125,59261.88515625
2021-10-15 13:00:00+01:00,59524.8125,59571.11328125,59257.30078125,59297.98046875,59297.98046875,25591808,58516.330078125,59075.92260798975,57956.73754826025,61.2940602748867,58516.330078125,59270.7765625
2021-10-15 14:00:00+01:00,59297.20703125,60316.37890625,59286.57421875,60145.26171875,60145.26171875,1303441408,58661.6470703125,59241.5372293763,58081.7569112487,68.50308158645251,58661.6470703125,59515.6078125
2021-10-15 15:00:00+01:00,60001.65234375,60247.9140625,59772.07421875,60105.56640625,60105.56640625,1014468608,58766.01796875,59367.721809077026,58164.31412842297,67.86534247641723,58766.01796875,59665.8671875
2021-10-15 15:56:02+01:00,60042.640625,60042.640625,60042.640625,60042.640625,60042.640625,0,58878.69453125,59506.01348014313,58251.37558235688,66.8036296191356,58878.69453125,59815.15625
